,duration_1,duration_2,duration_3,duration_4,filename_1,filename_2,filename_3,filename_4,min_duration,hours,start,interval,error,shift
110,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,18000,300,,-53.0725
111,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,21600,300,,-53.11
112,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,25200,300,,-53.135
113,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,28800,300,,-52.865
114,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,32400,300,,-52.8975
115,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,36000,300,,-52.915
116,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,39600,300,,-52.965
117,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,43200,300,,-52.7575
118,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,46800,300,,-52.7825
119,58320.682062,57404.65575,0.0,0.0,01_CW04_CH04_FB01_FB01_190614.WAV,01_CW04_CH04_FB01_FB39_190614.WAV,0,0,57404.65575,14,50400,300,,-52.8125
120,62740.084875,52083.556146,0.0,0.0,01_CW05_CH05_FB01_FB08_190614.WAV,01_CW05_CH05_FB01_FB02_190614.WAV,0,0,52083.556146,13,3600,300,,5.02
121,62740.084875,52083.556146,0.0,0.0,01_CW05_CH05_FB01_FB08_190614.WAV,01_CW05_CH05_FB01_FB02_190614.WAV,0,0,52083.556146,13,7200,300,,5.0325
122,62740.084875,52083.556146,0.0,0.0,01_CW05_CH05_FB01_FB08_190614.WAV,01_CW05_CH05_FB01_FB02_190614.WAV,0,0,52083.556146,13,10800,300,,5.045
123,62740.084875,52083.556146,0.0,0.0,01_CW05_CH05_FB01_FB08_190614.WAV,01_CW05_CH05_FB01_FB02_190614.WAV,0,0,52083.556146,13,14400,300,,1.6225
124,62740.084875,52083.556146,0.0,0.0,01_CW05_CH05_FB01_FB08_190614.WAV,01_CW05_CH05_FB01_FB02_190614.WAV,0,0,52083.556146,13,18000,300,,4.025
125,62740.084875,52083.556146,0.0,0.0,01_CW05_CH05_FB01_FB08_190614.WAV,01_CW05_CH05_FB01_FB02_190614.WAV,0,0,52083.556146,13,21600,300,,4.0525
126,62740.084875,52083.556146,0.0,0.0,01_CW05_CH05_FB01_FB08_190614.WAV,01_CW05_CH05_FB01_FB02_190614.WAV,0,0,52083.556146,13,25200,300,,4.0675
127,62740.084875,52083.556146,0.0,0.0,01_CW05_CH05_FB01_FB08_190614.WAV,01_CW05_CH05_FB01_FB02_190614.WAV,0,0,52083.556146,13,28800,300,,1.2575
128,62740.084875,52083.556146,0.0,0.0,01_CW05_CH05_FB01_FB08_190614.WAV,01_CW05_CH05_FB01_FB02_190614.WAV,0,0,52083.556146,13,32400,300,,1.2825
129,62740.084875,52083.556146,0.0,0.0,01_CW05_CH05_FB01_FB08_190614.WAV,01_CW05_CH05_FB01_FB02_190614.WAV,0,0,52083.556146,13,36000,300,,1.3025
