speaker_type,cum_dur,voc_count,turns,cds_dur,annotation_filename,recording_filename,filename,child_id,date_iso,min_duration
FEM,4952.175000000578,2669,840,2516.32600000019,vtc/01_CW04_CH04_FB04_FB40_190625_0_0.csv,01_CW04_CH04_FB04_FB40_190625.WAV,01_CW04_CH04_FB04_FB40_190625.WAV,C115,2019-06-25,53992.996688
MAL,690.5190000001415,697,48,97.37200000003054,vtc/01_CW04_CH04_FB04_FB40_190625_0_0.csv,01_CW04_CH04_FB04_FB40_190625.WAV,01_CW04_CH04_FB04_FB40_190625.WAV,C115,2019-06-25,53992.996688
OCH,3837.2830000009567,2616,658,2127.0950000004145,vtc/01_CW04_CH04_FB04_FB40_190625_0_0.csv,01_CW04_CH04_FB04_FB40_190625.WAV,01_CW04_CH04_FB04_FB40_190625.WAV,C115,2019-06-25,53992.996688
CHI,838.8149999999964,512,192,585.9499999999986,vtc/01_CW01_CH01_FB05_FB05_190701_0_0.csv,01_CW01_CH01_FB05_FB05_190701.WAV,01_CW01_CH01_FB05_FB05_190701.WAV,C116,2019-07-01,4355.366437
FEM,299.34200000000374,243,58,112.92700000000468,vtc/01_CW01_CH01_FB05_FB05_190701_0_0.csv,01_CW01_CH01_FB05_FB05_190701.WAV,01_CW01_CH01_FB05_FB05_190701.WAV,C116,2019-07-01,4355.366437
MAL,138.66699999999759,99,11,20.048000000000343,vtc/01_CW01_CH01_FB05_FB05_190701_0_0.csv,01_CW01_CH01_FB05_FB05_190701.WAV,01_CW01_CH01_FB05_FB05_190701.WAV,C116,2019-07-01,4355.366437
OCH,519.568000000015,445,158,348.5800000000113,vtc/01_CW01_CH01_FB05_FB05_190701_0_0.csv,01_CW01_CH01_FB05_FB05_190701.WAV,01_CW01_CH01_FB05_FB05_190701.WAV,C116,2019-07-01,4355.366437
CHI,2170.3959999999793,1234,566,1601.0049999999908,vtc/01_NA_CH03_FB05_FB38_190701_0_0.csv,01_NA_CH03_FB05_FB38_190701.WAV,01_NA_CH03_FB05_FB38_190701.WAV,C118,2019-07-01,17587.041875
FEM,2948.733875000058,1648,301,910.6940000000202,vtc/01_NA_CH03_FB05_FB38_190701_0_0.csv,01_NA_CH03_FB05_FB38_190701.WAV,01_NA_CH03_FB05_FB38_190701.WAV,C118,2019-07-01,17587.041875
MAL,1143.0799999999504,723,56,142.56599999999423,vtc/01_NA_CH03_FB05_FB38_190701_0_0.csv,01_NA_CH03_FB05_FB38_190701.WAV,01_NA_CH03_FB05_FB38_190701.WAV,C118,2019-07-01,17587.041875
OCH,1203.9949999999596,984,293,682.6409999999855,vtc/01_NA_CH03_FB05_FB38_190701_0_0.csv,01_NA_CH03_FB05_FB38_190701.WAV,01_NA_CH03_FB05_FB38_190701.WAV,C118,2019-07-01,17587.041875
CHI,1799.90600000004,1165,649,1500.5630000001647,vtc/01_SF02_NA_FB05_FB06_190701_0_0.csv,01_SF02_NA_FB05_FB06_190701.WAV,01_SF02_NA_FB05_FB06_190701.WAV,C119,2019-07-01,54193.14225
FEM,2442.7359999998143,1503,221,598.7129999999779,vtc/01_SF02_NA_FB05_FB06_190701_0_0.csv,01_SF02_NA_FB05_FB06_190701.WAV,01_SF02_NA_FB05_FB06_190701.WAV,C119,2019-07-01,54193.14225
MAL,446.08100000001195,495,16,36.955999999976484,vtc/01_SF02_NA_FB05_FB06_190701_0_0.csv,01_SF02_NA_FB05_FB06_190701.WAV,01_SF02_NA_FB05_FB06_190701.WAV,C119,2019-07-01,54193.14225
OCH,1982.0320000001511,1428,378,1203.8980000000274,vtc/01_SF02_NA_FB05_FB06_190701_0_0.csv,01_SF02_NA_FB05_FB06_190701.WAV,01_SF02_NA_FB05_FB06_190701.WAV,C119,2019-07-01,54193.14225
CHI,10092.264000001007,4684,2257,7610.477000000619,vtc/01_CW02_CH02_FB06_FB01_190704_0_0.csv,01_CW02_CH02_FB06_FB01_190704.WAV,01_CW02_CH02_FB06_FB01_190704.WAV,C120,2019-07-04,44104.096563
FEM,4996.807000000566,3210,702,1867.6780000002168,vtc/01_CW02_CH02_FB06_FB01_190704_0_0.csv,01_CW02_CH02_FB06_FB01_190704.WAV,01_CW02_CH02_FB06_FB01_190704.WAV,C120,2019-07-04,44104.096563
MAL,2443.4940000002084,1572,333,1051.76300000009,vtc/01_CW02_CH02_FB06_FB01_190704_0_0.csv,01_CW02_CH02_FB06_FB01_190704.WAV,01_CW02_CH02_FB06_FB01_190704.WAV,C120,2019-07-04,44104.096563
OCH,6474.026000000975,4262,1460,4267.5290000005725,vtc/01_CW02_CH02_FB06_FB01_190704_0_0.csv,01_CW02_CH02_FB06_FB01_190704.WAV,01_CW02_CH02_FB06_FB01_190704.WAV,C120,2019-07-04,44104.096563
CHI,7436.307000000705,4251,2154,5971.803000000621,vtc/01_CW03_CH03_FB06_FB17_190704_0_0.csv,01_CW03_CH03_FB06_FB17_190704.WAV,01_CW03_CH03_FB06_FB17_190704.WAV,C121,2019-07-04,43422.019875
FEM,3911.3080000009186,3239,839,1517.3060000003748,vtc/01_CW03_CH03_FB06_FB17_190704_0_0.csv,01_CW03_CH03_FB06_FB17_190704.WAV,01_CW03_CH03_FB06_FB17_190704.WAV,C121,2019-07-04,43422.019875
MAL,2009.9720000002696,1109,152,526.690000000096,vtc/01_CW03_CH03_FB06_FB17_190704_0_0.csv,01_CW03_CH03_FB06_FB17_190704.WAV,01_CW03_CH03_FB06_FB17_190704.WAV,C121,2019-07-04,43422.019875
OCH,6809.704000001102,4448,1362,4119.768000000491,vtc/01_CW03_CH03_FB06_FB17_190704_0_0.csv,01_CW03_CH03_FB06_FB17_190704.WAV,01_CW03_CH03_FB06_FB17_190704.WAV,C121,2019-07-04,43422.019875
CHI,4152.371958000495,2061,994,3286.2659580003215,vtc/01_CW04_CH04_FB06_FB24_190704_0_0.csv,01_CW04_CH04_FB06_FB24_190704.WAV,01_CW04_CH04_FB06_FB24_190704.WAV,C122,2019-07-04,28429.003957999998
FEM,2667.3340000005282,1551,267,773.3860000001507,vtc/01_CW04_CH04_FB06_FB24_190704_0_0.csv,01_CW04_CH04_FB06_FB24_190704.WAV,01_CW04_CH04_FB06_FB24_190704.WAV,C122,2019-07-04,28429.003957999998
MAL,2367.1650000004597,1174,182,676.6700000001032,vtc/01_CW04_CH04_FB06_FB24_190704_0_0.csv,01_CW04_CH04_FB06_FB24_190704.WAV,01_CW04_CH04_FB06_FB24_190704.WAV,C122,2019-07-04,28429.003957999998
OCH,2165.6510000005756,1790,717,1432.9960000004307,vtc/01_CW04_CH04_FB06_FB24_190704_0_0.csv,01_CW04_CH04_FB06_FB24_190704.WAV,01_CW04_CH04_FB06_FB24_190704.WAV,C122,2019-07-04,28429.003957999998
CHI,9898.8430000008,4663,2178,7585.312000000565,vtc/01_CW05_CH05_FB06_FB11_190704_0_0.csv,01_CW05_CH05_FB06_FB11_190704.WAV,01_CW05_CH05_FB06_FB11_190704.WAV,C123,2019-07-04,34169.529062
FEM,3693.0700000007064,2605,802,1937.1100000004546,vtc/01_CW05_CH05_FB06_FB11_190704_0_0.csv,01_CW05_CH05_FB06_FB11_190704.WAV,01_CW05_CH05_FB06_FB11_190704.WAV,C123,2019-07-04,34169.529062
MAL,616.7370000002686,537,138,238.71000000007302,vtc/01_CW05_CH05_FB06_FB11_190704_0_0.csv,01_CW05_CH05_FB06_FB11_190704.WAV,01_CW05_CH05_FB06_FB11_190704.WAV,C123,2019-07-04,34169.529062
OCH,5846.2980000010175,4191,1550,3708.3140000005824,vtc/01_CW05_CH05_FB06_FB11_190704_0_0.csv,01_CW05_CH05_FB06_FB11_190704.WAV,01_CW05_CH05_FB06_FB11_190704.WAV,C123,2019-07-04,34169.529062
FEM,8.423000000000002,2,0,0.0,vtc/01_CW06_CH06_FB06_FB02_190704_0_0.csv,01_CW06_CH06_FB06_FB02_190704.WAV,01_CW06_CH06_FB06_FB02_190704.WAV,C124,2019-07-04,11568.302958
MAL,0.2919999999999998,1,0,0.0,vtc/01_CW06_CH06_FB06_FB02_190704_0_0.csv,01_CW06_CH06_FB06_FB02_190704.WAV,01_CW06_CH06_FB06_FB02_190704.WAV,C124,2019-07-04,11568.302958
OCH,2.526,3,0,0.0,vtc/01_CW06_CH06_FB06_FB02_190704_0_0.csv,01_CW06_CH06_FB06_FB02_190704.WAV,01_CW06_CH06_FB06_FB02_190704.WAV,C124,2019-07-04,11568.302958
CHI,845.1850000001488,881,529,679.236000000179,vtc/01_CW03_NA_FB07_FB24_190712_0_0.csv,01_CW03_NA_FB07_FB24_190712.WAV,01_CW03_NA_FB07_FB24_190712.WAV,C125,2019-07-12,60569.056166999995
FEM,2282.4830000006004,1843,118,216.08299999998056,vtc/01_CW03_NA_FB07_FB24_190712_0_0.csv,01_CW03_NA_FB07_FB24_190712.WAV,01_CW03_NA_FB07_FB24_190712.WAV,C125,2019-07-12,60569.056166999995
MAL,1640.0650000005471,1347,39,88.93300000001528,vtc/01_CW03_NA_FB07_FB24_190712_0_0.csv,01_CW03_NA_FB07_FB24_190712.WAV,01_CW03_NA_FB07_FB24_190712.WAV,C125,2019-07-12,60569.056166999995
OCH,5493.132000001227,3701,240,1354.6020000002432,vtc/01_CW03_NA_FB07_FB24_190712_0_0.csv,01_CW03_NA_FB07_FB24_190712.WAV,01_CW03_NA_FB07_FB24_190712.WAV,C125,2019-07-12,60569.056166999995
CHI,3923.1439999999393,2299,1165,3179.307999999925,vtc/01_CW05_NA_FB07_FB03_190712_0_0.csv,01_CW05_NA_FB07_FB03_190712.WAV,01_CW05_NA_FB07_FB03_190712.WAV,C126,2019-07-12,23460.402062999998
FEM,3175.8460000000964,2298,493,973.128999999924,vtc/01_CW05_NA_FB07_FB03_190712_0_0.csv,01_CW05_NA_FB07_FB03_190712.WAV,01_CW05_NA_FB07_FB03_190712.WAV,C126,2019-07-12,23460.402062999998
MAL,501.7000000000829,471,21,28.45599999998649,vtc/01_CW05_NA_FB07_FB03_190712_0_0.csv,01_CW05_NA_FB07_FB03_190712.WAV,01_CW05_NA_FB07_FB03_190712.WAV,C126,2019-07-12,23460.402062999998
OCH,3830.5580000000077,2610,775,2094.1539999999823,vtc/01_CW05_NA_FB07_FB03_190712_0_0.csv,01_CW05_NA_FB07_FB03_190712.WAV,01_CW05_NA_FB07_FB03_190712.WAV,C126,2019-07-12,23460.402062999998
CHI,4526.472000000578,2115,1121,3714.61100000043,vtc/01_SF04_NA_FB07_FB39_190712_0_0.csv,01_SF04_NA_FB07_FB39_190712.WAV,01_SF04_NA_FB07_FB39_190712.WAV,C127,2019-07-12,50360.016687
FEM,4123.773000001293,2886,609,1259.0510000004365,vtc/01_SF04_NA_FB07_FB39_190712_0_0.csv,01_SF04_NA_FB07_FB39_190712.WAV,01_SF04_NA_FB07_FB39_190712.WAV,C127,2019-07-12,50360.016687
MAL,1266.8250000004741,1154,101,258.6310000000997,vtc/01_SF04_NA_FB07_FB39_190712_0_0.csv,01_SF04_NA_FB07_FB39_190712.WAV,01_SF04_NA_FB07_FB39_190712.WAV,C127,2019-07-12,50360.016687
OCH,2981.647000001148,2405,560,1380.9510000005305,vtc/01_SF04_NA_FB07_FB39_190712_0_0.csv,01_SF04_NA_FB07_FB39_190712.WAV,01_SF04_NA_FB07_FB39_190712.WAV,C127,2019-07-12,50360.016687
CHI,8192.509000000546,3820,1520,5825.627000000358,vtc/01_SF05_NA_FB07_FB12_190712_0_0.csv,01_SF05_NA_FB07_FB12_190712.WAV,01_SF05_NA_FB07_FB12_190712.WAV,C128,2019-07-12,43538.612
FEM,6288.27800000091,4058,701,1348.8200000001164,vtc/01_SF05_NA_FB07_FB12_190712_0_0.csv,01_SF05_NA_FB07_FB12_190712.WAV,01_SF05_NA_FB07_FB12_190712.WAV,C128,2019-07-12,43538.612
MAL,732.9520000002332,832,77,138.3470000000059,vtc/01_SF05_NA_FB07_FB12_190712_0_0.csv,01_SF05_NA_FB07_FB12_190712.WAV,01_SF05_NA_FB07_FB12_190712.WAV,C128,2019-07-12,43538.612
OCH,4276.509000000887,3733,1152,2396.3390000003837,vtc/01_SF05_NA_FB07_FB12_190712_0_0.csv,01_SF05_NA_FB07_FB12_190712.WAV,01_SF05_NA_FB07_FB12_190712.WAV,C128,2019-07-12,43538.612
CHI,3571.6350000005978,2346,1364,3077.2610000005257,vtc/01_CW01_CH01_FB08_FB30_190719_0_0.csv,01_CW01_CH01_FB08_FB30_190719.WAV,01_CW01_CH01_FB08_FB30_190719.WAV,C129,2019-07-19,53742.336375
FEM,8284.973000000758,4432,594,2086.980000000189,vtc/01_CW01_CH01_FB08_FB30_190719_0_0.csv,01_CW01_CH01_FB08_FB30_190719.WAV,01_CW01_CH01_FB08_FB30_190719.WAV,C129,2019-07-19,53742.336375
MAL,4760.9920000009415,2824,236,755.5550000000937,vtc/01_CW01_CH01_FB08_FB30_190719_0_0.csv,01_CW01_CH01_FB08_FB30_190719.WAV,01_CW01_CH01_FB08_FB30_190719.WAV,C129,2019-07-19,53742.336375
OCH,3034.0980000005266,2451,533,1625.2270000002472,vtc/01_CW01_CH01_FB08_FB30_190719_0_0.csv,01_CW01_CH01_FB08_FB30_190719.WAV,01_CW01_CH01_FB08_FB30_190719.WAV,C129,2019-07-19,53742.336375
CHI,4588.620000000474,2760,1494,3760.7050000003587,vtc/01_CW02_CH02_FB08_FB32_190719_0_0.csv,01_CW02_CH02_FB08_FB32_190719.WAV,01_CW02_CH02_FB08_FB32_190719.WAV,C130,2019-07-19,44414.030917000004
FEM,6411.975000001099,3697,554,1752.1250000002042,vtc/01_CW02_CH02_FB08_FB32_190719_0_0.csv,01_CW02_CH02_FB08_FB32_190719.WAV,01_CW02_CH02_FB08_FB32_190719.WAV,C130,2019-07-19,44414.030917000004
MAL,5274.635000000847,3033,423,1390.2220000002094,vtc/01_CW02_CH02_FB08_FB32_190719_0_0.csv,01_CW02_CH02_FB08_FB32_190719.WAV,01_CW02_CH02_FB08_FB32_190719.WAV,C130,2019-07-19,44414.030917000004
OCH,3257.328000000809,2855,640,1475.1590000003023,vtc/01_CW02_CH02_FB08_FB32_190719_0_0.csv,01_CW02_CH02_FB08_FB32_190719.WAV,01_CW02_CH02_FB08_FB32_190719.WAV,C130,2019-07-19,44414.030917000004
CHI,5597.816000000621,2595,1474,4726.541000000584,vtc/01_CW03_CH03_FB08_FB10_190719_0_0.csv,01_CW03_CH03_FB08_FB10_190719.WAV,01_CW03_CH03_FB08_FB10_190719.WAV,C131,2019-07-19,38427.692875
FEM,7947.534000001473,4764,685,1858.012000000378,vtc/01_CW03_CH03_FB08_FB10_190719_0_0.csv,01_CW03_CH03_FB08_FB10_190719.WAV,01_CW03_CH03_FB08_FB10_190719.WAV,C131,2019-07-19,38427.692875
MAL,3604.803000000336,2337,234,716.3450000001015,vtc/01_CW03_CH03_FB08_FB10_190719_0_0.csv,01_CW03_CH03_FB08_FB10_190719.WAV,01_CW03_CH03_FB08_FB10_190719.WAV,C131,2019-07-19,38427.692875
OCH,3448.2360000008657,3263,656,1522.0960000002574,vtc/01_CW03_CH03_FB08_FB10_190719_0_0.csv,01_CW03_CH03_FB08_FB10_190719.WAV,01_CW03_CH03_FB08_FB10_190719.WAV,C131,2019-07-19,38427.692875
CHI,7840.642000000815,3844,2073,6641.65600000064,vtc/01_CW04_CH04_FB08_FB23_190719_0_0.csv,01_CW04_CH04_FB08_FB23_190719.WAV,01_CW04_CH04_FB08_FB23_190719.WAV,C132,2019-07-19,48204.550604000004
FEM,4843.831000000553,2929,694,1757.1530000001712,vtc/01_CW04_CH04_FB08_FB23_190719_0_0.csv,01_CW04_CH04_FB08_FB23_190719.WAV,01_CW04_CH04_FB08_FB23_190719.WAV,C132,2019-07-19,48204.550604000004
MAL,2191.638000000524,1461,185,571.9500000001582,vtc/01_CW04_CH04_FB08_FB23_190719_0_0.csv,01_CW04_CH04_FB08_FB23_190719.WAV,01_CW04_CH04_FB08_FB23_190719.WAV,C132,2019-07-19,48204.550604000004
OCH,6048.982000000914,4039,1310,3899.6190000004326,vtc/01_CW04_CH04_FB08_FB23_190719_0_0.csv,01_CW04_CH04_FB08_FB23_190719.WAV,01_CW04_CH04_FB08_FB23_190719.WAV,C132,2019-07-19,48204.550604000004
CHI,734.2667080000069,445,274,629.6937080000084,vtc/01_CW05_CH05_FB08_FB33_190719_0_0.csv,01_CW05_CH05_FB08_FB33_190719.WAV,01_CW05_CH05_FB08_FB33_190719.WAV,C133,2019-07-19,4152.8397079999995
FEM,1235.0037080000182,570,159,489.13600000000724,vtc/01_CW05_CH05_FB08_FB33_190719_0_0.csv,01_CW05_CH05_FB08_FB33_190719.WAV,01_CW05_CH05_FB08_FB33_190719.WAV,C133,2019-07-19,4152.8397079999995
MAL,370.60100000001296,244,32,77.98800000000693,vtc/01_CW05_CH05_FB08_FB33_190719_0_0.csv,01_CW05_CH05_FB08_FB33_190719.WAV,01_CW05_CH05_FB08_FB33_190719.WAV,C133,2019-07-19,4152.8397079999995
OCH,432.05299999999744,351,114,264.94099999999514,vtc/01_CW05_CH05_FB08_FB33_190719_0_0.csv,01_CW05_CH05_FB08_FB33_190719.WAV,01_CW05_CH05_FB08_FB33_190719.WAV,C133,2019-07-19,4152.8397079999995
CHI,4982.882000000691,2614,1530,4289.935000000621,vtc/01_CW06_CH06_FB08_FB06_190719_0_0.csv,01_CW06_CH06_FB08_FB06_190719.WAV,01_CW06_CH06_FB08_FB06_190719.WAV,C134,2019-07-19,41410.997062
FEM,8071.7230000012105,3907,601,2039.6110000002961,vtc/01_CW06_CH06_FB08_FB06_190719_0_0.csv,01_CW06_CH06_FB08_FB06_190719.WAV,01_CW06_CH06_FB08_FB06_190719.WAV,C134,2019-07-19,41410.997062
MAL,3962.243000000941,2609,221,708.9080000000431,vtc/01_CW06_CH06_FB08_FB06_190719_0_0.csv,01_CW06_CH06_FB08_FB06_190719.WAV,01_CW06_CH06_FB08_FB06_190719.WAV,C134,2019-07-19,41410.997062
OCH,4207.460000000468,3172,803,2125.6900000001883,vtc/01_CW06_CH06_FB08_FB06_190719_0_0.csv,01_CW06_CH06_FB08_FB06_190719.WAV,01_CW06_CH06_FB08_FB06_190719.WAV,C134,2019-07-19,41410.997062
CHI,6313.493999999978,2832,1278,4493.737000000012,vtc/01_CW01_CH01_FB09_FB03_190726_0_0.csv,01_CW01_CH01_FB09_FB03_190726.WAV,01_CW01_CH01_FB09_FB03_190726.WAV,C135,2019-07-26,22819.272938
FEM,1857.585000000107,1282,347,706.6810000000073,vtc/01_CW01_CH01_FB09_FB03_190726_0_0.csv,01_CW01_CH01_FB09_FB03_190726.WAV,01_CW01_CH01_FB09_FB03_190726.WAV,C135,2019-07-26,22819.272938
MAL,2038.440000000334,1097,253,628.4959999999668,vtc/01_CW01_CH01_FB09_FB03_190726_0_0.csv,01_CW01_CH01_FB09_FB03_190726.WAV,01_CW01_CH01_FB09_FB03_190726.WAV,C135,2019-07-26,22819.272938
OCH,3515.5779999999686,2280,795,2327.3819999999687,vtc/01_CW01_CH01_FB09_FB03_190726_0_0.csv,01_CW01_CH01_FB09_FB03_190726.WAV,01_CW01_CH01_FB09_FB03_190726.WAV,C135,2019-07-26,22819.272938
CHI,6720.891000000559,3367,1745,5525.498000000436,vtc/02_CW02_CH02_FB09_FB26_190726_0_0.csv,02_CW02_CH02_FB09_FB26_190726.WAV,02_CW02_CH02_FB09_FB26_190726.WAV,C136,2019-07-26,56996.625833000006
FEM,4989.635000000402,2938,459,1276.0290000001307,vtc/02_CW02_CH02_FB09_FB26_190726_0_0.csv,02_CW02_CH02_FB09_FB26_190726.WAV,02_CW02_CH02_FB09_FB26_190726.WAV,C136,2019-07-26,56996.625833000006
MAL,2291.1850000007553,1535,107,303.48200000009103,vtc/02_CW02_CH02_FB09_FB26_190726_0_0.csv,02_CW02_CH02_FB09_FB26_190726.WAV,02_CW02_CH02_FB09_FB26_190726.WAV,C136,2019-07-26,56996.625833000006
OCH,7248.069000000871,4035,1237,4969.531000000454,vtc/02_CW02_CH02_FB09_FB26_190726_0_0.csv,02_CW02_CH02_FB09_FB26_190726.WAV,02_CW02_CH02_FB09_FB26_190726.WAV,C136,2019-07-26,56996.625833000006
CHI,7823.700000000742,3534,1847,6396.140000000566,vtc/01_CW03_CH03_FB09_FB16_190726_0_0.csv,01_CW03_CH03_FB09_FB16_190726.WAV,01_CW03_CH03_FB09_FB16_190726.WAV,C137,2019-07-26,41608.974062
FEM,5518.305000001099,3181,529,1537.4680000003068,vtc/01_CW03_CH03_FB09_FB16_190726_0_0.csv,01_CW03_CH03_FB09_FB16_190726.WAV,01_CW03_CH03_FB09_FB16_190726.WAV,C137,2019-07-26,41608.974062
MAL,2952.5310000005147,1738,170,591.4680000000152,vtc/01_CW03_CH03_FB09_FB16_190726_0_0.csv,01_CW03_CH03_FB09_FB16_190726.WAV,01_CW03_CH03_FB09_FB16_190726.WAV,C137,2019-07-26,41608.974062
OCH,6367.814000001015,4189,1259,4005.512000000413,vtc/01_CW03_CH03_FB09_FB16_190726_0_0.csv,01_CW03_CH03_FB09_FB16_190726.WAV,01_CW03_CH03_FB09_FB16_190726.WAV,C137,2019-07-26,41608.974062
CHI,4356.734000000404,2446,1282,3648.9600000004134,vtc/01_CW04_CH04_FB09_FB27_190726_0_0.csv,01_CW04_CH04_FB09_FB27_190726.WAV,01_CW04_CH04_FB09_FB27_190726.WAV,C138,2019-07-26,41386.717667000004
FEM,8203.994000001021,3197,520,1869.718000000226,vtc/01_CW04_CH04_FB09_FB27_190726_0_0.csv,01_CW04_CH04_FB09_FB27_190726.WAV,01_CW04_CH04_FB09_FB27_190726.WAV,C138,2019-07-26,41386.717667000004
MAL,2639.809000000479,1534,59,110.8010000000312,vtc/01_CW04_CH04_FB09_FB27_190726_0_0.csv,01_CW04_CH04_FB09_FB27_190726.WAV,01_CW04_CH04_FB09_FB27_190726.WAV,C138,2019-07-26,41386.717667000004
OCH,3821.03900000026,2526,793,2444.0510000001323,vtc/01_CW04_CH04_FB09_FB27_190726_0_0.csv,01_CW04_CH04_FB09_FB27_190726.WAV,01_CW04_CH04_FB09_FB27_190726.WAV,C138,2019-07-26,41386.717667000004
CHI,9217.509000000817,4107,1767,7200.49900000059,vtc/01_CW05_CH05_FB09_FB08_190726_0_0.csv,01_CW05_CH05_FB09_FB08_190726.WAV,01_CW05_CH05_FB09_FB08_190726.WAV,C139,2019-07-26,49273.779479000004
FEM,5292.3420000005635,2981,605,1778.111000000138,vtc/01_CW05_CH05_FB09_FB08_190726_0_0.csv,01_CW05_CH05_FB09_FB08_190726.WAV,01_CW05_CH05_FB09_FB08_190726.WAV,C139,2019-07-26,49273.779479000004
MAL,1992.8940000005118,1334,140,405.01400000010244,vtc/01_CW05_CH05_FB09_FB08_190726_0_0.csv,01_CW05_CH05_FB09_FB08_190726.WAV,01_CW05_CH05_FB09_FB08_190726.WAV,C139,2019-07-26,49273.779479000004
OCH,5122.696000000843,3667,1548,3589.4170000006397,vtc/01_CW05_CH05_FB09_FB08_190726_0_0.csv,01_CW05_CH05_FB09_FB08_190726.WAV,01_CW05_CH05_FB09_FB08_190726.WAV,C139,2019-07-26,49273.779479000004
CHI,4956.2640000005085,2857,1156,3433.9900000002963,vtc/01_CW01_CH01_FB10_FB20_190729_0_0.csv,01_CW01_CH01_FB10_FB20_190729.WAV,01_CW01_CH01_FB10_FB20_190729.WAV,C140,2019-07-30,44586.325333
FEM,3322.4560000005276,2415,517,1070.8870000001161,vtc/01_CW01_CH01_FB10_FB20_190729_0_0.csv,01_CW01_CH01_FB10_FB20_190729.WAV,01_CW01_CH01_FB10_FB20_190729.WAV,C140,2019-07-30,44586.325333
MAL,651.2350000001202,576,60,99.58300000001861,vtc/01_CW01_CH01_FB10_FB20_190729_0_0.csv,01_CW01_CH01_FB10_FB20_190729.WAV,01_CW01_CH01_FB10_FB20_190729.WAV,C140,2019-07-30,44586.325333
OCH,2999.0700000005963,2656,791,1718.9770000003082,vtc/01_CW01_CH01_FB10_FB20_190729_0_0.csv,01_CW01_CH01_FB10_FB20_190729.WAV,01_CW01_CH01_FB10_FB20_190729.WAV,C140,2019-07-30,44586.325333
CHI,4433.910000000087,2432,1390,3953.498000000097,vtc/02_CW02_CH02_FB10_FB25_190729_0_0.csv,02_CW02_CH02_FB10_FB25_190729.WAV,02_CW02_CH02_FB10_FB25_190729.WAV,C141,2019-07-30,19171.62325
FEM,2740.8589999999854,1745,321,759.3229999999826,vtc/02_CW02_CH02_FB10_FB25_190729_0_0.csv,02_CW02_CH02_FB10_FB25_190729.WAV,02_CW02_CH02_FB10_FB25_190729.WAV,C141,2019-07-30,19171.62325
MAL,992.2620000000792,717,108,305.19100000003584,vtc/02_CW02_CH02_FB10_FB25_190729_0_0.csv,02_CW02_CH02_FB10_FB25_190729.WAV,02_CW02_CH02_FB10_FB25_190729.WAV,C141,2019-07-30,19171.62325
OCH,6215.453000000092,2902,950,4260.715000000007,vtc/02_CW02_CH02_FB10_FB25_190729_0_0.csv,02_CW02_CH02_FB10_FB25_190729.WAV,02_CW02_CH02_FB10_FB25_190729.WAV,C141,2019-07-30,19171.62325
CHI,7834.580000001184,4028,2042,6646.783000000754,vtc/01_CW05_CH05_FB10_FB30_190729_0_0.csv,01_CW05_CH05_FB10_FB30_190729.WAV,01_CW05_CH05_FB10_FB30_190729.WAV,C142,2019-07-30,58941.911437
FEM,2766.246000000513,2128,427,951.1230000001215,vtc/01_CW05_CH05_FB10_FB30_190729_0_0.csv,01_CW05_CH05_FB10_FB30_190729.WAV,01_CW05_CH05_FB10_FB30_190729.WAV,C142,2019-07-30,58941.911437
MAL,1193.3640000001585,719,144,449.0820000000967,vtc/01_CW05_CH05_FB10_FB30_190729_0_0.csv,01_CW05_CH05_FB10_FB30_190729.WAV,01_CW05_CH05_FB10_FB30_190729.WAV,C142,2019-07-30,58941.911437
OCH,8467.53400000123,4142,1510,6245.352000000816,vtc/01_CW05_CH05_FB10_FB30_190729_0_0.csv,01_CW05_CH05_FB10_FB30_190729.WAV,01_CW05_CH05_FB10_FB30_190729.WAV,C142,2019-07-30,58941.911437
CHI,3659.2280000001947,2203,1346,3226.3150000001265,vtc/01_CW06_CH06_FB10_FB09_190729_0_0.csv,01_CW06_CH06_FB10_FB09_190729.WAV,01_CW06_CH06_FB10_FB09_190729.WAV,C143,2019-07-30,44249.007563
FEM,3893.812000000278,2406,239,707.964000000014,vtc/01_CW06_CH06_FB10_FB09_190729_0_0.csv,01_CW06_CH06_FB10_FB09_190729.WAV,01_CW06_CH06_FB10_FB09_190729.WAV,C143,2019-07-30,44249.007563
MAL,2860.343000000077,1834,165,533.80100000004,vtc/01_CW06_CH06_FB10_FB09_190729_0_0.csv,01_CW06_CH06_FB10_FB09_190729.WAV,01_CW06_CH06_FB10_FB09_190729.WAV,C143,2019-07-30,44249.007563
OCH,7525.879000000702,4234,793,3804.585000000122,vtc/01_CW06_CH06_FB10_FB09_190729_0_0.csv,01_CW06_CH06_FB10_FB09_190729.WAV,01_CW06_CH06_FB10_FB09_190729.WAV,C143,2019-07-30,44249.007563
CHI,3421.720000000301,1922,1187,3005.971000000292,vtc/01_CW07_CH07_FB10_FB04_190729_0_0.csv,01_CW07_CH07_FB10_FB04_190729.WAV,01_CW07_CH07_FB10_FB04_190729.WAV,C144,2019-07-30,48294.142
FEM,6516.312000000441,2984,341,1262.4780000001347,vtc/01_CW07_CH07_FB10_FB04_190729_0_0.csv,01_CW07_CH07_FB10_FB04_190729.WAV,01_CW07_CH07_FB10_FB04_190729.WAV,C144,2019-07-30,48294.142
